paper_id,title,year,authors,venue,url,abstract,abstract_clean
06c24314e2a474c8608a0d1f6be4cfc7c1b9ab3c,User Behavior Analysis for Cyber Threat Detection: A Comparative Study of Machine Learning Algorithms,2025,Anant Wairagade; Sumit Ranjan,International Symposium on Digital Forensics and Security,https://www.semanticscholar.org/paper/06c24314e2a474c8608a0d1f6be4cfc7c1b9ab3c,"Over the years, the increasing sophistication of cyber-attacks including insider threats, advanced persistent threats (APTs), and zero-day vulnerabilities have placed critical sectors such as health care, and government at severe risk. User behavioral analysis integration with machine learning (ML) provides an efficient solution for the detection and mitigation of these threats. This study aims to perform a comparative assessment of ML-based methods, analyzing their efficacy in handling insider attacks, APTs, and zero-day vulnerabilities. The detailed study of the state of the art showcases the ability of ML-based user behavioral analysis while highlighting key challenges faced by existing solutions such as data imbalance, high energy consumption, and scalability and latency concerns, among others. Moreover, real-life use cases of user behavioral analysis integration with ML for cyber security are also explored. The article also explores the research directions, providing future professionals and researchers with the road map for cyber security enhancement. To our knowledge, this is the first article to perform a comparative assessment of ML-based behavioral analysis solutions for insider threats, APTs, and zero-day vulnerabilities.",year increase sophistication cyber-attacks include insider threat advance persistent threat apts zero-day vulnerability place critical sector health care government severe risk behavioral integration machine learn provide solution mitigation threat aim perform comparative assessment ml-based method analyze efficacy handle insider attack apts zero-day vulnerability detail state art showcase ability ml-based behavioral highlight key challenge face solution imbalance energy consumption scalability latency concern among others moreover real-life case behavioral integration also explore article also explore direction provide future professional researcher road map enhancement knowledge article perform comparative assessment ml-based behavioral solution insider threat apts zero-day vulnerability
e9c01a25d2c2249bc4bef2f58e44c2eafcd2d28d,A Hybrid Self-Supervised Learning Framework for Advanced Persistent Threat Detection,2026,Marwan Albahar,"Computers, Materials &amp; Continua",https://www.semanticscholar.org/paper/e9c01a25d2c2249bc4bef2f58e44c2eafcd2d28d,": Advanced Persistent Threats (APTs) are stealthy cyberattacks that can evade detection in system-level audit logs. Provenance graphs encode these logs as interacting entities and events, exposing a causal and dependency structure that is often obscured in linear representations. Prior provenance-based detectors typically apply anomaly detection over such graphs, yet they frequently incur high false-positive rates and produce coarse grained alerts; moreover, approaches that heavily depend on node-specific identifiers (e.g., file paths) can learn spurious correlations, reducing robustness and limiting reliability across heterogeneous workloads. In this paper, we present Self-Training Adaptive Graph Encoder (stage), a lightweight, self-supervised anomaly detection framework for provenance graphs that (i) trains without attack labels and (ii) enforces leakage-free model selection and thresholding with explicit control over false-alarm rates. STAGE uses learnable degree and node-type embeddings, processed by a compact two-layer Graph Convolutional Networks (GCN) with residual connections and dual pooling. A memory augmented attention module captures global benign prototypes, improving resilience to rare-but-legitimate behaviors, and suppressing false alarms. Training combines contrastive learning over augmented graph views with a one-class Support Vector Data Description (SVDD) objective that learns a compact benign hypersphere in the embedding space. Inference, STAGE fuses neural embeddings with fixed dimensional structural graph statistics and scores them using an ensemble of classical one-class detectors. As a result, STAGE attains strong ranking quality and practical operating points on two benchmarks: the StreamSpot and Wget datasets. In the StreamSpot dataset, STAGE achieves an AUC of 0.998, operating at 95% recall with a 0% false positive rate. On the Wget dataset, it attains an AUC of 0.998 and an average precision of 0.998, achieving 100% recall and 96% precision at a 4% false positive rate. Overall, STAGE demonstrates strong empirical separability for benign-only provenance-based detection and provides an explicit mechanism to trade off recall and false positive rate through predefined thresholding policies.",advance persistent threat apts stealthy cyberattacks evade system-level audit log provenance graph encode log interact entity event expose causal dependency structure often obscure linear representation prior provenance-based detector typically apply anomaly graph yet frequently incur false-positive rat produce coarse grain alert moreover approach heavily depend node-specific identifier file path learn spurious correlation reduce robustness limit reliability across heterogeneous workload self-training adaptive graph encoder stage lightweight self-supervised anomaly provenance graph train without label enforce leakage-free selection thresholding explicit control false-alarm rat stage use learnable degree node-type embeddings process compact two-layer graph convolutional network gcn residual connection dual pool memory augment attention module capture global benign prototype improve resilience rare-but-legitimate behavior suppress false alarm train combine contrastive learn augment graph view one-class support vector description svdd objective learn compact benign hypersphere embed space inference stage fuse neural embeddings fix dimensional structural graph statistic score ensemble classical one-class detector stage attain strong rank quality practical operate point benchmark streamspot wget datasets streamspot dataset stage achieve auc operate recall false positive wget dataset attain auc average precision achieve recall precision false positive overall stage demonstrate strong empirical separability benign-only provenance-based provide explicit mechanism trade recall false positive predefined thresholding policy
9cb2fdbcfe49c6e590e5c84d14e1a7d85bd8c561,ADVANCING CYBER THREAT INTELLIGENCE WITH MACHINE LEARNING AND OSINT,2026,Spoorthi B S; Namana D C; Rohan K; Amrutha H P,RCHUB JOURNAL OF COMPUTATIONAL INTELLIGENCE SCIENCE AND ENGINEERING (JCISE),https://www.semanticscholar.org/paper/9cb2fdbcfe49c6e590e5c84d14e1a7d85bd8c561,"Abstract. The growing complexity and tempo of cyber-attacks have outpaced signature-based defenses.
Advanced persistent threats, zero-days, and polymorphic malware routinely evade perimeter tools, which
creates demand for adaptive, intelligence-driven security. This review proposes a synergistic framework
that fuses Machine Learning with Open-Source Intelligence to enable real-time detection and response.
We analyze supervised, unsupervised, and deep learning methods for high-volume telemetry, and show
how fusing internal analytics with external OSINT improves precision and speeds incident handling. Sector case studies in IIoT, finance, and healthcare illustrate operational value, while challenges in adversarial robustness, data quality, privacy, and model opacity are examined. We outline research directions including Federated Learning for privacy-preserving collaboration, blockchain for trusted threatintelligence exchange, and Explainable AI for analyst trust. We argue that combining ML with OSINT,
augmented by these technologies, is essential to build resilient, transparent, and collaborative cyber defense.
Keywords: Machine Learning, Block chain, Intrusion detection, Industrial Internet of Things, Cybersecurity frameworks",abstract grow complexity tempo cyber-attacks outpace signature-based defense advance persistent threat zero-days polymorphic malware routinely evade perimeter tool create demand adaptive intelligence-driven review propose synergistic fuse machine learn open-source intelligence real-time response supervise unsupervised deep learn method high-volume telemetry fuse internal analytics external osint improve precision speed incident handle sector study iiot finance healthcare illustrate operational value challenge adversarial robustness quality privacy opacity examine outline direction include federate learn privacy-preserving collaboration blockchain trust threatintelligence exchange explainable analyst trust argue combine osint augment technology essential build resilient transparent collaborative keywords machine learn block chain intrusion industrial internet thing cybersecurity framework
341d785475da2663203fc3ccaa1bca71968310bb,"AGENTIC AI AND CYBER SECURITY: AUTONOMOUS THREAT HUNTING, INTRUSION DETECTION, AND ADAPTIVE DEFENSE MECHANISMS IN A WORLD OF INCREASINGLY SOPHISTICATED CYBER ATTACKS",2026,Ajay Simha Rangappa,Journal of Digital Security and Forensics,https://www.semanticscholar.org/paper/341d785475da2663203fc3ccaa1bca71968310bb,"This study investigates the transformative potential of agentic artificial intelligence (AI) systems in enhancing cybersecurity through autonomous threat hunting, real-time intrusion detection, and adaptive defense mechanisms. Employing a mixed-methods research design, the investigation analyzes a large-scale dataset comprising 2.4 million network events collected from January 2023 to December 2024 across 150 enterprise environments. A custom agentic AI framework built on reinforcement learning (RL), large language models (LLMs), and multi-agent collaboration was developed and evaluated against baseline machine learning models. Results demonstrate a 41% improvement in threat detection accuracy, a 57% reduction in mean time to respond (MTTR), and a 63% increase in adaptive policy efficacy under simulated advanced persistent threat (APT) conditions. The findings underscore the necessity of goal-directed, self-improving AI agents in countering evolving cyber threats while highlighting ethical, interpretability, and integration challenges. This work contributes a reproducible methodology and empirical benchmarks for deploying agentic AI in operational security environments.",investigate transformative potential agentic artificial intelligence system enhance cybersecurity autonomous threat hunt real-time intrusion adaptive mechanism employ mixed-methods design investigation analyze large-scale dataset comprise million event collect january december across enterprise environment custom agentic build reinforcement learn language model llm multi-agent collaboration develop evaluate baseline machine learn model result improvement threat accuracy reduction mean respond mttr increase adaptive policy efficacy simulate advance persistent threat apt condition finding underscore necessity goal-directed self-improving agent counter evolve threat highlight ethical interpretability integration challenge contribute reproducible methodology empirical benchmark deploy agentic operational environment
ec652a5a8f26d165372a0020331fc6b68b889076,AI-Powered Adaptive Honeypot for Advanced Threat Intelligence,2026,Fatima M. Inamdar; Francis Muanawma; Aditya Gandhi; J. Vanlalruati; T. Jadhav,International Research Journal on Advanced Engineering Hub (IRJAEH),https://www.semanticscholar.org/paper/ec652a5a8f26d165372a0020331fc6b68b889076,"The modern digital landscape is subjected to quickly changing threats like zero-day attacks, advanced persistent threats (APTs), and polymorphic malware, which often go unnoticed by the traditional firewalls and signature-based detection systems. Traditional honeypots are still a valuable tool, but their static nature makes them very easy to detect. In this paper, we present an AI-enabled adaptive honeypot that can constantly change its interaction patterns, vulnerability exposure, and deceptive responses according to the attacker's behavior in real time. The proposed system combines the use of machine learning for intrusion detection, reinforcement learning for deceptive practices, and a threat intelligence engine that correlates the data collected from the honeypot with other external data sources. The experimental tests including simulated attacks and malware payloads reveal the possibility of longer attacker dwell time, better detection of new threats, and high-fidelity intelligence being produced automatically. The use of this adaptive method is a considerable boost to the capacity of proactive defense.",modern digital landscape subject quickly change threat like zero-day attack advance persistent threat apts polymorphic malware often unnoticed traditional firewall signature-based system traditional honeypot still valuable static nature make easy ai-enabled adaptive honeypot constantly change interaction pattern vulnerability exposure deceptive response accord attacker behavior combine machine learn intrusion reinforcement learn deceptive practice threat intelligence engine correlate collect honeypot external source experimental test include simulate attack malware payload reveal possibility longer attacker dwell better threat high-fidelity intelligence produce automatically adaptive considerable boost capacity proactive
30b59cd3bceac63b23ab95503802b49ff2c887ae,Adaptive AI-Driven Threat Intelligence Framework for Proactive Cyber Defense in Dynamic Network Environments,2026,Mohit Garg; Phani Rohitha Kaza; Akash Kilaru; Syed Sadique Basha; Chaitanya Gunupudi; Kalyana Krishna Kondapalli,2026 International Conference on AI-Driven Smart Systems and Ubiquitous Computing (ICAUC),https://www.semanticscholar.org/paper/30b59cd3bceac63b23ab95503802b49ff2c887ae,"The rapid evolution of dynamic network infrastructures has intensified exposure to sophisticated cyber threats, including zero-day attacks and advanced persistent threats, which traditional signature-based security mechanisms fail to address effectively. This paper proposes an Adaptive AI-Driven Threat Intelligence Framework (AID-TIF) that integrates machine learning, deep learning, reinforcement learning, and real-time threat intelligence to enable proactive cyber defense. The framework continuously monitors network traffic and system behavior, detects both known and unknown threats in real time, and dynamically adapts defense strategies based on evolving attack patterns. AID-TIF was implemented and evaluated in realistic network environments against multiple attack scenarios, including DDoS attacks, malware propagation, and insider threats. Experimental results demonstrate a detection accuracy of 95% for known attacks and 85% for previously unseen threats, with a low false positive rate of 3%. Additionally, the framework achieves rapid threat detection within 1.5 seconds and automated mitigation within 5 seconds, significantly reducing potential damage and downtime. The key contributions of this work include a hybrid AI-based adaptive architecture, seamless integration of external threat intelligence, and automated real-time mitigation. Overall, AID-TIF offers a scalable, resilient, and forward-looking cybersecurity solution for modern network environments.",rapid evolution dynamic infrastructure intensify exposure sophisticate threat include zero-day attack advance persistent threat traditional signature-based mechanism fail effectively propose adaptive ai-driven threat intelligence aid-tif integrate machine learn deep learn reinforcement learn real-time threat intelligence proactive continuously monitor traffic behavior detect know unknown threat dynamically adapt strategy evolve pattern aid-tif implement evaluate realistic environment scenario include ddos attack malware propagation insider threat experimental result accuracy know attack previously unseen threat false positive additionally achieve rapid threat within second automate mitigation within second significantly reduce potential damage downtime key contribution hybrid ai-based adaptive architecture seamless integration external threat intelligence automate real-time mitigation overall aid-tif offer scalable resilient forward-looking cybersecurity solution modern environment
27f525fbb534b8a806b9d1410fd5a1628e570f70,Cybersecurity Threat Detection System,2026,Kushal T.S; Prof.Sunita Kallu; Bheemrao Kottenavar,International Journal of Scientific Research in Engineering and Management,https://www.semanticscholar.org/paper/27f525fbb534b8a806b9d1410fd5a1628e570f70,"Abstract- The rapid advancement of digital technologies has resulted in a significant increase in cyber threats, making conventional security mechanisms insufficient to handle modern and sophisticated cyberattacks. Artificial Intelligence (AI) has become a key enabler in strengthening cybersecurity by improving threat detection through machine learning, deep learning, and behavioral analysis techniques. AI-based security systems are capable of processing large volumes of data in real time to identify anomalies, anticipate potential attacks, and automate response actions. By utilizing AI, organizations can enhance their protection against emerging threats such as ransomware, phishing attacks, and advanced persistent threats (APTs). This paper explores the application of AI in cybersecurity with an emphasis on real-time threat detection, anomaly analysis, and predictive security models. It also discusses the benefits, limitations, and future directions of AI-driven cybersecurity solutions, highlighting the need to integrate AI with existing security frameworks to build a resilient defense system. The study indicates that AI-powered approaches significantly improve security effectiveness; however, challenges related to ethical issues, adversarial AI threats, and deployment complexity must be addressed to enable large-scale adoption.




Index Terms-  Cyber  Security, Machine  Learning,  Deep  Learning",abstract rapid advancement digital technology result increase threat make conventional mechanism insufficient handle modern sophisticate cyberattacks artificial intelligence become key enabler strengthen cybersecurity improve threat machine learn deep learn behavioral technique ai-based system capable process volume identify anomaly anticipate potential attack automate response action utilize organization enhance protection emerge threat ransomware phishing attack advance persistent threat apts explore application cybersecurity emphasis real-time threat anomaly predictive model also discuss benefit limitation future direction ai-driven cybersecurity solution highlight need integrate framework build resilient indicate ai-powered approach significantly effectiveness however challenge relate ethical issue adversarial threat deployment complexity must address large-scale adoption index term machine learn deep learn
7996db3a4bb1e0e97578e1b7bc3ef53d27559c55,Data Science and Its Role in Cybersecurity: Leveraging Advanced Analytics for Robust Def,2026,Vedant Bachhav; M. Attar; Neha Yeola,International Journal of Science and Research (IJSR),https://www.semanticscholar.org/paper/7996db3a4bb1e0e97578e1b7bc3ef53d27559c55,": With rapid digital transformation across industries, cyber threats have grown not only in number but also in complexity. Conventional security mechanisms based on fixed signatures are no longer adequate to counter modern threats such as zero-day attacks, advanced persistent threats, and evolving malware. This research paper examines the critical role of data science in strengthening cybersecurity frameworks. By incorporating machine learning, deep learning, and big data analytics, organizations can adopt proactive security strategies instead of reactive responses. The paper discusses the data science lifecycle, major cyber threat categories, and the application of predictive analytics in intrusion detection, malware identification, and fraud prevention. Additionally, it highlights tools, limitations, challenges, and future research opportunities in this emerging interdisciplinary field.",rapid digital transformation across industry threat grow also complexity conventional mechanism fix signature longer adequate counter modern threat zero-day attack advance persistent threat evolve malware examine critical role science strengthen cybersecurity framework incorporate machine learn deep learn big analytics organization adopt proactive strategy instead reactive response discuss science lifecycle major threat category application predictive analytics intrusion malware identification fraud prevention additionally highlight tool limitation challenge future opportunity emerge interdisciplinary field
5f6f7b20b25fcc84bf9447764ecdec868d0ad7cb,Deep Recurrent Hidden Markov Learning Framework for Multi-Stage Advanced Persistent Threat Prediction,2026,Saleem Ishaq Tijjani; Bogdan Ghita; Nathan Clarke; Matthew Craven,arXiv.org,https://www.semanticscholar.org/paper/5f6f7b20b25fcc84bf9447764ecdec868d0ad7cb,"Advanced Persistent Threats (APTs) represent hidden, multi\-stage cyberattacks whose long term persistence and adaptive behavior challenge conventional intrusion detection systems (IDS). Although recent advances in machine learning and probabilistic modeling have improved APT detection performance, most existing approaches remain reactive and alert\-centric, providing limited capability for stage-aware prediction and principled inference under uncertainty, particularly when observations are sparse or incomplete. This paper proposes E\-HiDNet, a unified hybrid deep probabilistic learning framework that integrates convolutional and recurrent neural networks with a Hidden Markov Model (HMM) to allow accurate prediction of the progression of the APT campaign. The deep learning component extracts hierarchical spatio\-temporal representations from correlated alert sequences, while the HMM models latent attack stages and their stochastic transitions, allowing principled inference under uncertainty and partial observability. A modified Viterbi algorithm is introduced to handle incomplete observations, ensuring robust decoding under uncertainty. The framework is evaluated using a synthetically generated yet structurally realistic APT dataset (S\-DAPT\-2026). Simulation results show that E\-HiDNet achieves up to 98.8\-100\% accuracy in stage prediction and significantly outperforms standalone HMMs when four or more observations are available, even under reduced training data scenarios. These findings highlight that combining deep semantic feature learning with probabilistic state\-space modeling enhances predictive APT stage performance and situational awareness for proactive APT defense.",advance persistent threat apts represent hide multi stage cyberattacks whose long term persistence adaptive behavior challenge conventional intrusion system id although advance machine learn probabilistic model improve apt performance approach remain reactive alert centric provide limit capability stage-aware prediction principled inference uncertainty particularly observation sparse incomplete propose hidnet unify hybrid deep probabilistic learn integrate convolutional recurrent neural network hide markov hmm allow accurate prediction progression apt campaign deep learn component extract hierarchical spatio temporal representation correlate alert sequence hmm model latent stag stochastic transition allow principled inference uncertainty partial observability modify viterbi introduce handle incomplete observation ensure robust decode uncertainty evaluate synthetically generate yet structurally realistic apt dataset dapt simulation result hidnet achieve accuracy stage prediction significantly outperform standalone hmms four observation available even reduce train scenario finding highlight combine deep semantic feature learn probabilistic state space model enhance predictive apt stage performance situational awareness proactive apt
5ef6aba1d1ad9496c5b5f8940892cedbeb1f76bb,Dynamic Adaptive Aggregation and Feature Pyramid Network Enhanced GraphSAGE for Advanced Persistent Threat Detection in Next-Generation Communication Networks,2026,Liang Kou; Xiaochen Pan; Guozhong Dong; Meiyu Wang; Chunyu Miao; Jilin Zhang; Pingxia Duan,IEEE Transactions on Network and Service Management,https://www.semanticscholar.org/paper/5ef6aba1d1ad9496c5b5f8940892cedbeb1f76bb,"Advanced Persistent Threats (APTs) pose severe challenges to Next-Generation Communication Networks (NGCNs) due to their stealthiness and NGCNs’ dynamic topology, while conventional GNN-based intrusion detection systems suffer from static aggregation and poor adaptability to unseen nodes. To address these issues, this paper proposes DAA-FPN-SAGE, a lightweight graph-based detection framework integrating Dynamic Adaptive Aggregation (DAA) and Multi-Scale Feature Pyramid Network (MSFPM). Leveraging GraphSAGE’s inductive learning capability, the framework effectively models unseen nodes or subgraphs and adapts to NGCN’s dynamic changes (e.g., elastic network slicing, online AI model updates)—a key advantage for handling NGCN’s real-time topological variations. The DAA module employs multi-hop attention to dynamically assign weights to neighbors at different hop distances, enhancing capture of hierarchical dependencies in multi-stage APT attack chains. The MSFPM module fuses local-global structural information via a gated feature selection mechanism, resolving dimensional inconsistency and enriching attack behavior representation. Extensive experiments on StreamSpot, Unicorn, and DARPA TC#3 datasets demonstrate that this method delivers superior performance and meets detection requirements of large-scale NGCNs.",advance persistent threat apts pose severe challenge next-generation communication network ngcns stealthiness ngcns dynamic topology conventional gnn-based intrusion system suffer static aggregation poor adaptability unseen nod issue propose daa-fpn-sage lightweight graph-based integrate dynamic adaptive aggregation daa multi-scale feature pyramid msfpm leverage graphsage inductive learn capability effectively model unseen nod subgraphs adapt ngcn dynamic change elastic slice online update key advantage handle ngcn real-time topological variation daa module employ multi-hop attention dynamically assign weight neighbor hop distance enhance capture hierarchical dependency multi-stage apt chain msfpm module fuse local-global structural gate feature selection mechanism resolve dimensional inconsistency enrich behavior representation extensive experiment streamspot unicorn darpa datasets deliver superior performance meet requirement large-scale ngcns
3e9b342e587278bebf72ad6fb3cf8adec4d65d25,Edge-Deployable ML Agent for Real-Time Tactic and Technique Attribution in Microgrid Security,2026,Suresh Mogilicharla; Manoj Tripathy; Mital Kanabar,IEEE transactions on industry applications,https://www.semanticscholar.org/paper/3e9b342e587278bebf72ad6fb3cf8adec4d65d25,"The proliferation of microgrids increases exposure to advanced persistent threats (APTs) that evolve through structured adversarial stages defined by tactics and techniques. While the MITRE ATT&CK for ICS framework offers a comprehensive threat taxonomy, its integration into edge-level Intrusion Detection Systems (IDSs) remains limited. Existing IDSs mainly perform binary classification (benign vs. malicious) and depend heavily on centralized Security Operations Centers (SOCs) for contextual analysis and response. This work proposes a machine learning-based agent for real-time attribution of adversarial tactics and techniques, leveraging the MITRE ATT&CK framework. Designed as an add-on to existing IDSs, the agent ingests alerts in the standardized Intrusion Detection Message Exchange Format (IDMEF). Its effectiveness is validated through integration with a realistic microgrid environment, supported by real-time experimental data and edge deployment on a Raspberry Pi. A comparative study of classifiers, SVM, Random Forest, Decision Tree, Naïve Bayes, and XGBoost has been conducted, with feature selection optimized using Binary Particle Swarm Optimization (BPSO). XGBoost achieved the highest classification accuracy of 98% with an inference latency of 15 ms, and minimal CPU (16.2%) and memory (1.7%) utilization, demonstrating its suitability for resource-constrained edge devices. The results are visualized in Grafana, enabling proactive, tactic-aware defense and improving local situational awareness while reducing dependency on cloud-based SOCs.",proliferation microgrids increase exposure advance persistent threat apts evolve structure adversarial stag define tactic technique mitre att ic offer comprehensive threat taxonomy integration edge-level intrusion system idss remain limit idss mainly perform binary classification benign malicious depend heavily centralize operation center socs contextual response propose machine learning-based agent real-time attribution adversarial tactic technique leverage mitre att design add-on idss agent ingest alert standardize intrusion message exchange format idmef effectiveness validate integration realistic microgrid environment support real-time experimental edge deployment raspberry comparative classifier svm random forest decision tree bay xgboost conduct feature selection optimize binary particle swarm optimization bpso xgboost achieve highest classification accuracy inference latency minimal cpu memory utilization demonstrate suitability resource-constrained edge device result visualize grafana enable proactive tactic-aware improve local situational awareness reduce dependency cloud-based socs
c62140652084cb73af1bc348ff2411650a50863a,Encrypted Network Traffic Analysis for Real-Time Cybersecurity Threat Detection,2026,D. Sreenivasulu,International Journal for Research in Applied Science and Engineering Technology,https://www.semanticscholar.org/paper/c62140652084cb73af1bc348ff2411650a50863a,"This paper presents a real-time cybersecurity framework for Encrypted Network Traffic Analysis designed to detect
malicious activity concealed inside encrypted communication channels. Modern enterprise networks rely heavily on encryption
protocols such as TLS/SSL, HTTPS, QUIC, and VPN tunneling, rendering conventional deep-packet inspection methods
ineffective. Threat actors now systematically abuse encryption to hide malware communications, data exfiltration pipelines,
command-and-control (C2) channels, and advanced persistent threats. The proposed framework analyzes encrypted network
flows without decrypting any payload, combining machine learning classification, unsupervised anomaly detection, TLS
fingerprinting, behavioral flow modeling, and graph-based threat correlation to expose hidden malicious behavior. A real-time
streaming pipeline, composite risk scoring engine, and explainable AI layer together deliver sub-300 ms threat detection with full
decision transparency. Experimental evaluation demonstrates 94.2% classification accuracy, a ROC-AUC of 0.95, and the ability
to process over 25,000 encrypted flows per second in a cloud-native Kubernetes environment. The solution is privacy-preserving,
horizontally scalable, and designed for deployment in enterprise and government cybersecurity infrastructures.",present real-time cybersecurity encrypt traffic design malicious activity conceal inside encrypt communication channel modern enterprise network rely heavily encryption protocol tl ssl http quic vpn tunnel render conventional deep-packet inspection method ineffective threat actor systematically abuse encryption hide malware communication exfiltration pipeline command-and-control channel advance persistent threat analyze encrypt flow without decrypt payload combine machine learn classification unsupervised anomaly tl fingerprint behavioral flow model graph-based threat correlation expose hide malicious behavior real-time stream pipeline composite risk score engine explainable layer together deliver sub threat full decision transparency experimental evaluation demonstrate classification accuracy roc-auc ability process encrypt flow per cloud-native kubernetes environment solution privacy-preserving horizontally scalable design deployment enterprise government cybersecurity infrastructure
e1687ac26be287a0fe54ff45ad158d28a886b943,Enhancing Cybersecurity Resilience through AI-Driven Threat Detection and Automated Incident Response in Modern Networks,2026,Putha Sateesh Kumar,International Journal for Research in Applied Science and Engineering Technology,https://www.semanticscholar.org/paper/e1687ac26be287a0fe54ff45ad158d28a886b943,"The rapid evolution of cyber threats, including advanced persistent threats (APTs), ransomware campaigns, phishing
attacks, insider threats, and zero-day exploits, has significantly challenged conventional cybersecurity mechanisms. Traditional
security frameworks primarily rely on signature-based detection, static rule sets, and manual incident response processes, which
are increasingly inadequate against sophisticated and adaptive adversaries. As modern networks become more complex due to
cloud computing, Internet of Things (IoT), edge computing, and large-scale digital transformation, there is an urgent need for
intelligent, scalable, and automated cybersecurity solutions. This study explores the integration of Artificial Intelligence (AI),
Machine Learning (ML), and Deep Learning (DL) techniques into contemporary cybersecurity architectures to enhance
proactive threat detection and automated incident response capabilities. AI-driven threat intelligence systems leverage behavioral
analytics, anomaly detection models, predictive analytics, and real-time data processing to identify malicious activities before
they escalate into critical security breaches. Supervised, unsupervised, and reinforcement learning approaches are examined
for their effectiveness in detecting both known and unknown attack patterns. Furthermore, the research highlights the role of
Security Orchestration, Automation, and Response (SOAR) platforms in minimizing response time, reducing human error, and
improving operational efficiency. Automated incident response frameworks enable rapid containment, threat isolation, system
recovery, and continuous monitoring without heavy reliance on manual intervention. A comparative analysis between traditional
and AI-powered cybersecurity models demonstrates substantial improvements in detection accuracy, scalability, adaptability, and
resilience. The findings suggest that AI-enhanced cybersecurity systems not only strengthen real-time network protection but
also contribute to predictive defense strategies capable of mitigating emerging and zero-day threats. While challenges such as
adversarial attacks, data quality issues, computational overhead, and explainability remain, AI-driven security architectures
represent a transformative approach toward building resilient, intelligent, and self-adaptive cyber defense ecosystems for modern
digital infrastructures.",rapid evolution threat include advance persistent threat apts ransomware campaign phishing attack insider threat zero-day exploit significantly challenge conventional cybersecurity mechanism traditional framework primarily rely signature-based static rule set manual incident response process increasingly inadequate sophisticate adaptive adversary modern network become complex cloud compute internet thing iot edge compute large-scale digital transformation urgent need intelligent scalable automate cybersecurity solution explore integration artificial intelligence machine learn deep learn technique contemporary cybersecurity architecture enhance proactive threat automate incident response capability ai-driven threat intelligence system leverage behavioral analytics anomaly model predictive analytics real-time process identify malicious activity escalate critical breach supervise unsupervised reinforcement learn approach examine effectiveness detect know unknown pattern furthermore highlight role orchestration automation response soar platform minimize response reduce human error improve operational efficiency automate incident response framework rapid containment threat isolation recovery continuous monitor without heavy reliance manual intervention comparative traditional ai-powered cybersecurity model demonstrate substantial improvement accuracy scalability adaptability resilience finding suggest ai-enhanced cybersecurity system strengthen real-time protection also contribute predictive strategy capable mitigate emerge zero-day threat challenge adversarial attack quality issue computational overhead explainability remain ai-driven architecture represent transformative toward build resilient intelligent self-adaptive ecosystem modern digital infrastructure
67dce7063f009fe877c0f822d656035a156edbcc,Exploring and Evaluating the Application of Quantum Computing Techniques in Enhancing the Performance of Intrusion Detection Systems (IDS),2026,D. Fiase; Kwadwo Opoku Attah; N. Nelson; P. Agyeman,International Journal for Research in Applied Science and Engineering Technology,https://www.semanticscholar.org/paper/67dce7063f009fe877c0f822d656035a156edbcc,"As cyber-physical systems and digital infrastructures grow in scale and complexity, conventional threat-detection
techniques face increasing challenges in processing high-dimensional data, modeling nonlinear relationships, and responding to
rapidly evolving attack surfaces. This work explores the potential of quantum computing techniques to enhance threat detection
through quantum machine learning, quantum optimization, and quantum-inspired analytics focuses on IDS. We examine how
quantum systems can encode complex feature spaces, accelerate search and classification tasks, and improve the detection of
subtle anomalies and advanced persistent threats. Key use cases include intrusion detection, malware classification, behavioral
analytics, and risk modeling. The study evaluates hybrid quantum classical architectures and discusses current hardware
constraints, algorithmic maturity, and implementation considerations. While large-scale, fault-tolerant quantum systems remain
under development, our findings indicate that near-term quantum approaches particularly variational models and amplitudeencoding schemes show promise for improving detection accuracy and computational efficiency in specific problem classes. This
research highlights both the opportunities and the practical limitations of integrating quantum computing into cybersecurity
workflows and outlines future directions for realizing robust, scalable quantum-enabled threat-detection systems",cyber-physical system digital infrastructure grow scale complexity conventional threat-detection technique face increase challenge process high-dimensional model nonlinear relationship respond rapidly evolve surface explore potential quantum compute technique enhance threat quantum machine learn quantum optimization quantum-inspired analytics focus id examine quantum system encode complex feature space accelerate search classification task subtle anomaly advance persistent threat key case intrusion malware classification behavioral analytics risk model evaluate hybrid quantum classical architecture discuss current hardware constraint algorithmic maturity implementation consideration large-scale fault-tolerant quantum system remain development finding indicate near-term quantum approach particularly variational model amplitudeencoding scheme promise improve accuracy computational efficiency specific problem class highlight opportunity practical limitation integrate quantum compute cybersecurity workflow outline future direction realize robust scalable quantum-enabled threat-detection system
